state	name	kind	lat	lon
ID	Fernwood CDP	place	47.1151	-116.3865
ID	Filer city	place	42.5651	-114.6061
ID	Firth city	place	43.3058	-112.1834
ID	Fort Hall CDP	place	43.0145	-112.4579
ID	Franklin city	place	42.0095	-111.8022
ID	Fruitland city	place	44.0168	-116.9207
ID	Gannett CDP	place	43.3521	-114.1677
ID	Garden City city	place	43.6683	-116.2944
ID	Garden Valley CDP	place	44.0834	-115.9585
ID	Genesee city	place	46.5516	-116.9284
ID	Georgetown city	place	42.4791	-111.3635
ID	Glenns Ferry city	place	42.9499	-115.3082
ID	Gooding city	place	42.9370	-114.7132
ID	Grace city	place	42.5752	-111.7298
ID	Grand View city	place	42.9851	-116.0937
ID	Grangeville city	place	45.9258	-116.1219
ID	Greenleaf city	place	43.6726	-116.8214
ID	Groveland CDP	place	43.2235	-112.3755
ID	Hagerman city	place	42.8160	-114.8977
ID	Hailey city	place	43.5127	-114.2995
ID	Hamer city	place	43.9267	-112.2062
ID	Hammett CDP	place	42.9441	-115.4655
ID	Hansen city	place	42.5314	-114.3012
ID	Harrison city	place	47.4695	-116.8086
ID	Hauser city	place	47.7650	-117.0141
ID	Hayden city	place	47.7685	-116.8012
ID	Hayden Lake city	place	47.7645	-116.7561
ID	Hazelton city	place	42.5950	-114.1366
ID	Heyburn city	place	42.5600	-113.7621
ID	Hidden Springs CDP	place	43.7165	-116.2594
ID	Hollister city	place	42.3529	-114.5838
ID	Homedale city	place	43.6159	-116.9390
ID	Hope city	place	48.2504	-116.3046
ID	Horseshoe Bend city	place	43.9161	-116.1992
ID	Huetter city	place	47.7035	-116.8508
ID	Idaho City city	place	43.8278	-115.8305
ID	Idaho Falls city	place	43.4896	-112.0353
ID	Inkom city	place	42.7965	-112.2546
ID	Iona city	place	43.5279	-111.9315
ID	Irwin city	place	43.4034	-111.2795
ID	Island Park city	place	44.5342	-111.3378
ID	Jerome city	place	42.7181	-114.5158
ID	Juliaetta city	place	46.5747	-116.7081
ID	Kamiah city	place	46.2268	-116.0283
ID	Kellogg city	place	47.5350	-116.1327
ID	Kendrick city	place	46.6142	-116.6613
ID	Ketchum city	place	43.6872	-114.3725
ID	Kimberly city	place	42.5349	-114.3707
ID	Kooskia city	place	46.1417	-115.9736
ID	Kootenai city	place	48.3118	-116.5171
ID	Kuna city	place	43.5248	-116.4036
ID	Laclede CDP	place	48.1671	-116.7516
ID	Lapwai city	place	46.4037	-116.8042
ID	Lava Hot Springs city	place	42.6201	-112.0099
ID	Leadore city	place	44.6800	-113.3592
ID	Letha CDP	place	43.8928	-116.6470
ID	Lewiston city	place	46.3931	-116.9935
ID	Lewisville city	place	43.6957	-112.0139
ID	Lincoln CDP	place	43.5185	-111.9682
ID	Lost River city	place	43.6883	-113.6353
ID	Lowman CDP	place	44.0720	-115.6183
ID	McCall city	place	44.9084	-116.1125
ID	McCammon city	place	42.6482	-112.1894
ID	Mackay city	place	43.9120	-113.6127
ID	Malad City city	place	42.1899	-112.2497
ID	Malta city	place	42.3075	-113.3697
ID	Marsing city	place	43.5464	-116.8104
ID	Melba city	place	43.3736	-116.5319
ID	Menan city	place	43.7218	-111.9924
ID	Meridian city	place	43.6115	-116.4007
ID	Middleton city	place	43.7099	-116.6148
ID	Midvale city	place	44.4623	-116.7407
ID	Minidoka city	place	42.7540	-113.4900
ID	Montpelier city	place	42.3260	-111.2988
ID	Moore city	place	43.7344	-113.3673
ID	Moreland CDP	place	43.2195	-112.4378
ID	Moscow city	place	46.7306	-116.9989
ID	Mountain Home city	place	43.1318	-115.6967
ID	Mountain Home AFB CDP	place	43.0492	-115.8659
ID	Moyie Springs city	place	48.7249	-116.1956
ID	Mud Lake city	place	43.8429	-112.4795
ID	Mullan city	place	47.4688	-115.7964
ID	Murphy CDP	place	43.2121	-116.5485
ID	Murtaugh city	place	42.4917	-114.1623
ID	Nampa city	place	43.5850	-116.5629
ID	Newdale city	place	43.8864	-111.6039
ID	New Meadows city	place	44.9713	-116.2852
ID	New Plymouth city	place	43.9704	-116.8188
ID	Nezperce city	place	46.2366	-116.2398
ID	Notus city	place	43.7269	-116.8004
ID	Oakley city	place	42.2421	-113.8831
ID	Oldtown city	place	48.1825	-117.0180
ID	Onaway city	place	46.9282	-116.8896
ID	Orofino city	place	46.4849	-116.2530
ID	Osburn city	place	47.5057	-116.0007
ID	Oxford city	place	42.2598	-112.0179
ID	Paris city	place	42.2280	-111.4024
ID	Parker city	place	43.9584	-111.7592
ID	Parkline CDP	place	47.3385	-116.6940
ID	Parma city	place	43.7863	-116.9425
ID	Paul city	place	42.6043	-113.7848
ID	Payette city	place	44.0801	-116.9269
ID	Peck city	place	46.4747	-116.4262
ID	Pierce city	place	46.4953	-115.8033
ID	Pinehurst city	place	47.5363	-116.2317
ID	Placerville city	place	43.9427	-115.9460
ID	Plummer city	place	47.3301	-116.8849
ID	Pocatello city	place	42.8727	-112.4638
ID	Ponderay city	place	48.3048	-116.5366
ID	Post Falls city	place	47.7256	-116.9442
ID	Potlatch city	place	46.9230	-116.8983
ID	Preston city	place	42.0994	-111.8807
ID	Priest River city	place	48.1843	-116.9054
ID	Princeton CDP	place	46.9172	-116.8261
ID	Rathdrum city	place	47.7940	-116.8929
ID	Reubens city	place	46.3229	-116.5429
ID	Rexburg city	place	43.8229	-111.7910
ID	Richfield city	place	43.0516	-114.1559
ID	Rigby city	place	43.6736	-111.9135
ID	Riggins city	place	45.4206	-116.3176
ID	Ririe city	place	43.6325	-111.7717
ID	Riverside CDP	place	43.1966	-112.4356
ID	Roberts city	place	43.7205	-112.1289
ID	Robie Creek CDP	place	43.6676	-116.0152
ID	Rockford CDP	place	43.1892	-112.5306
ID	Rockford Bay CDP	place	47.5086	-116.8865
ID	Rockland city	place	42.5733	-112.8745
ID	Rupert city	place	42.6189	-113.6740
ID	St. Anthony city	place	43.9661	-111.6845
ID	St. Charles city	place	42.1118	-111.3903
ID	St. Maries city	place	47.3146	-116.5722
ID	Salmon city	place	45.1744	-113.8948
ID	Sandpoint city	place	48.2817	-116.5600
ID	Shelley city	place	43.3796	-112.1230
ID	Shoshone city	place	42.9362	-114.4047
ID	Silverton CDP	place	47.4957	-115.9605
ID	Smelterville city	place	47.5424	-116.1774
ID	Smiths Ferry CDP	place	44.2992	-116.0784
ID	Soda Springs city	place	42.6579	-111.5861
ID	Spencer city	place	44.3678	-112.1843
ID	Spirit Lake city	place	47.9658	-116.8698
ID	Stanley city	place	44.2118	-114.9341
ID	Star city	place	43.7042	-116.4878
ID	State Line city	place	47.7053	-117.0366
ID	Stites city	place	46.0925	-115.9760
ID	Sugar City city	place	43.8747	-111.7524
ID	Sun Valley city	place	43.6839	-114.3342
ID	Swan Valley city	place	43.4426	-111.3245
ID	Sweetwater CDP	place	46.3676	-116.7975
ID	Tensed city	place	47.1596	-116.9238
ID	Teton city	place	43.8878	-111.6723
ID	Tetonia city	place	43.8146	-111.1587
ID	Troy city	place	46.7380	-116.7732
ID	Twin Falls city	place	42.5638	-114.4606
ID	Tyhee CDP	place	42.9540	-112.4562
ID	Ucon city	place	43.5929	-111.9600
ID	Victor city	place	43.6016	-111.1108
ID	Viola CDP	place	46.8389	-117.0188
ID	Wallace city	place	47.4736	-115.9225
ID	Wardner city	place	47.5190	-116.1357
ID	Warm River city	place	44.1210	-111.3210
ID	Weippe city	place	46.3783	-115.9388
ID	Weiser city	place	44.2547	-116.9689
ID	Wendell city	place	42.7747	-114.7030
ID	Weston city	place	42.0362	-111.9778
ID	White Bird city	place	45.7627	-116.3004
ID	Wilder city	place	43.6775	-116.9076
ID	Winchester city	place	46.2408	-116.6241
ID	Worley city	place	47.4005	-116.9193
ID	Yellow Pine CDP	place	44.9607	-115.4854
IL	Abingdon city	place	40.8038	-90.4009
IL	Adair CDP	place	40.4183	-90.4974
IL	Adams CDP	place	39.8709	-91.1998
IL	Addieville village	place	38.3913	-89.4865
IL	Addison village	place	41.9308	-88.0090
IL	Adeline village	place	42.1406	-89.4919
IL	Albany village	place	41.7861	-90.2164
IL	Albers village	place	38.5436	-89.6173
IL	Albion city	place	38.3766	-88.0576
IL	Alden CDP	place	42.4586	-88.5185
IL	Aledo city	place	41.1986	-90.7464
IL	Alexander CDP	place	39.7218	-90.0368
IL	Alexis village	place	41.0629	-90.5554
IL	Algonquin village	place	42.1595	-88.3219
IL	Alhambra village	place	38.8874	-89.7369
IL	Allendale village	place	38.5276	-87.7103
IL	Allenville village	place	39.5583	-88.5387
IL	Allerton village	place	39.9161	-87.9353
IL	Alma village	place	38.7229	-88.9117
IL	Alpha village	place	41.1917	-90.3805
IL	Alsey village	place	39.5594	-90.4336
IL	Alsip village	place	41.6703	-87.7371
IL	Altamont city	place	39.0561	-88.7469
IL	Alton city	place	38.9039	-90.1512
IL	Altona village	place	41.1151	-90.1648
IL	Alto Pass village	place	37.5737	-89.3195
IL	Alvan (Alvin) village	place	40.3070	-87.6069
IL	Amboy city	place	41.7159	-89.3409
IL	Anchor village	place	40.5681	-88.5385
IL	Andalusia village	place	41.4359	-90.7139
IL	Andover village	place	41.2949	-90.2907
IL	Andres CDP	place	41.3710	-87.8815
IL	Anna city	place	37.4611	-89.2375
IL	Annapolis CDP	place	39.1430	-87.8171
IL	Annawan town	place	41.3964	-89.8906
IL	Antioch village	place	42.4772	-88.0671
IL	Apple Canyon Lake CDP	place	42.4338	-90.1597
IL	Apple River village	place	42.5023	-90.0937
IL	Arbury Hills CDP	place	41.5353	-87.8461
IL	Arcola city	place	39.6836	-88.3009
IL	Arenzville village	place	39.8805	-90.3705
IL	Argenta village	place	39.9855	-88.8197
IL	Argyle CDP	place	42.3548	-88.9392
IL	Arlington village	place	41.4715	-89.2479
IL	Arlington Heights village	place	42.0974	-87.9817
IL	Armington village	place	40.3397	-89.3144
IL	Aroma Park village	place	41.0818	-87.8044
IL	Arrowsmith village	place	40.4493	-88.6321
IL	Arthur village	place	39.7145	-88.4696
IL	Ashkum village	place	40.8783	-87.9532
IL	Ashland village	place	39.8885	-90.0079
IL	Ashley city	place	38.3283	-89.1890
IL	Ashmore village	place	39.5306	-88.0201
IL	Ashton village	place	41.8684	-89.2231
IL	Assumption city	place	39.5180	-89.0477
IL	Astoria town	place	40.2279	-90.3565
IL	Athens city	place	39.9619	-89.7216
IL	Atkinson town	place	41.4132	-90.0053
IL	Atlanta city	place	40.2636	-89.2308
IL	Atwood village	place	39.7993	-88.4627
IL	Auburn city	place	39.5763	-89.7440
IL	Augusta village	place	40.2307	-90.9501
IL	Aurora city	place	41.7635	-88.2901
IL	Ava city	place	37.8885	-89.4963
IL	Aviston village	place	38.6260	-89.6134
IL	Avon village	place	40.6620	-90.4353
IL	Baileyville CDP	place	42.1983	-89.5945
IL	Baldwin village	place	38.1838	-89.8452
IL	Banner village	place	40.5126	-89.9156
IL	Bannockburn village	place	42.1922	-87.8698
IL	Bardolph village	place	40.4959	-90.5631
IL	Barrington village	place	42.1515	-88.1285
IL	Barrington Hills village	place	42.1386	-88.2030
IL	Barry city	place	39.6983	-91.0399
IL	Barstow CDP	place	41.5159	-90.3567
IL	Bartelso village	place	38.5382	-89.4615
IL	Bartlett village	place	41.9606	-88.1777
IL	Bartonville village	place	40.6420	-89.6598
IL	Basco village	place	40.3278	-91.1995
IL	Batavia city	place	41.8477	-88.3110
IL	Batchtown village	place	39.0332	-90.6534
IL	Bath village	place	40.1900	-90.1424
IL	Baylis village	place	39.7295	-90.9094
IL	Bay View Gardens village	place	40.8138	-89.5280
IL	Beach Park village	place	42.4423	-87.8754
IL	Beardstown city	place	40.0101	-90.4311
IL	Beason CDP	place	40.1428	-89.1928
IL	Beaverville village	place	40.9537	-87.6540
IL	Beckemeyer village	place	38.6058	-89.4323
IL	Bedford Park village	place	41.7678	-87.7726
IL	Beecher village	place	41.3500	-87.6173
IL	Beecher City village	place	39.1866	-88.7877
IL	Belgium village	place	40.0608	-87.6328
IL	Belknap village	place	37.3226	-88.9397
IL	Belle Prairie City town	place	38.2235	-88.5557
IL	Belle Rive village	place	38.2317	-88.7405
IL	Belleville city	place	38.5160	-89.9898
IL	Bellevue village	place	40.6876	-89.6732
IL	Bellflower village	place	40.3406	-88.5256
IL	Bellmont village	place	38.3830	-87.9106
IL	Bellwood village	place	41.8829	-87.8762
IL	Belvidere city	place	42.2654	-88.8878
IL	Bement village	place	39.9230	-88.5724
IL	Benld city	place	39.0930	-89.8023
IL	Bensenville village	place	41.9580	-87.9438
IL	Benson village	place	40.8507	-89.1211
IL	Bentley town	place	40.3437	-91.1123
IL	Benton city	place	38.0132	-88.9173
IL	Berkeley village	place	41.8891	-87.9115
IL	Berlin village	place	39.7569	-89.9024
IL	Berwyn city	place	41.8433	-87.7909
IL	Bethalto village	place	38.9017	-90.0448
IL	Bethany village	place	39.6442	-88.7409
IL	Beverly CDP	place	39.7946	-90.9900
IL	Big Foot Prairie CDP	place	42.4915	-88.6007
IL	Biggsville village	place	40.8536	-90.8622
IL	Big Rock village	place	41.7668	-88.5264
IL	Bingham village	place	39.1122	-89.2137
IL	Bishop Hill village	place	41.1998	-90.1175
IL	Bismarck village	place	40.2594	-87.6113
IL	Blairsville CDP	place	37.8105	-89.1238
IL	Blandinsville village	place	40.5540	-90.8683
IL	Bloomfield CDP	place	40.0172	-91.3049
IL	Bloomingdale village	place	41.9515	-88.0891
IL	Bloomington city	place	40.4758	-88.9699
IL	Blue Island city	place	41.6576	-87.6811
IL	Blue Mound village	place	39.7006	-89.1185
IL	Bluffs village	place	39.7493	-90.5353
IL	Bluford village	place	38.3261	-88.7348
IL	Bolingbrook village	place	41.6875	-88.1062
IL	Bondville village	place	40.1115	-88.3683
IL	Bone Gap village	place	38.4449	-87.9976
IL	Bonfield village	place	41.1450	-88.0540
IL	Bonnie village	place	38.2030	-88.9068
IL	Bonnie Brae CDP	place	41.5999	-88.0345
IL	Boody CDP	place	39.7644	-89.0467
IL	Boulder Hill CDP	place	41.7104	-88.3338
IL	Bourbonnais village	place	41.1830	-87.8785
IL	Bowen village	place	40.2321	-91.0633
IL	Braceville village	place	41.2253	-88.2676
IL	Bradford village	place	41.1772	-89.6582
IL	Bradley village	place	41.1637	-87.8465
IL	Braidwood city	place	41.2702	-88.2234
IL	Breese city	place	38.6138	-89.5237
IL	Bridgeport city	place	38.7099	-87.7586
IL	Bridgeview village	place	41.7403	-87.8067
IL	Brighton village	place	39.0409	-90.1400
IL	Brimfield village	place	40.8370	-89.8806
IL	Broadlands village	place	39.9087	-87.9971
IL	Broadview village	place	41.8584	-87.8562
IL	Broadwell village	place	40.0669	-89.4428
IL	Brocton village	place	39.7154	-87.9336
IL	Brookfield village	place	41.8251	-87.8475
IL	Brooklyn village	place	38.6542	-90.1679
IL	Brookport city	place	37.1258	-88.6260
IL	Broughton village	place	37.9339	-88.4624
IL	Browning village	place	40.1270	-90.3730
IL	Browns village	place	38.3775	-87.9832
IL	Brownstown village	place	38.9942	-88.9553
IL	Brussels village	place	38.9485	-90.5890
IL	Bryant village	place	40.4654	-90.0949
IL	Buckingham village	place	41.0471	-88.1749
IL	Buckley village	place	40.5973	-88.0377
IL	Buckner village	place	37.9810	-89.0157
IL	Buda village	place	41.3290	-89.6793
IL	Buffalo village	place	39.8499	-89.4091
IL	Buffalo Grove village	place	42.1660	-87.9618
IL	Buffalo Prairie CDP	place	41.3409	-90.8482
IL	Bull Valley village	place	42.3235	-88.3609
IL	Bulpitt village	place	39.5919	-89.4258
IL	Buncombe village	place	37.4711	-88.9747
IL	Bunker Hill city	place	39.0415	-89.9511
IL	Burbank city	place	41.7444	-87.7686
IL	Bureau Junction village	place	41.2894	-89.3645
IL	Burlington village	place	42.0529	-88.5689
IL	Burnham village	place	41.6395	-87.5450
IL	Burnt Prairie village	place	38.2509	-88.2583
IL	Burr Ridge village	place	41.7479	-87.9201
IL	Burton CDP	place	39.9079	-91.2493
IL	Burtons Bridge CDP	place	42.2779	-88.2304
IL	Bush village	place	37.8419	-89.1299
IL	Bushnell city	place	40.5516	-90.5047
IL	Butler village	place	39.1975	-89.5322
IL	Byron city	place	42.1218	-89.2668
IL	Cabery village	place	40.9958	-88.2037
IL	Cable CDP	place	41.2797	-90.5058
IL	Cahokia Heights city	place	38.5721	-90.1553
IL	Cairo city	place	37.0063	-89.1829
IL	Caledonia village	place	42.3686	-88.8939
IL	Calhoun village	place	38.6512	-88.0440
IL	Calumet City city	place	41.5965	-87.5386
IL	Calumet Park village	place	41.6657	-87.6577
IL	Camargo village	place	39.7994	-88.1684
IL	Cambria village	place	37.7794	-89.1194
IL	Cambridge village	place	41.2924	-90.1909
IL	Camden village	place	40.1528	-90.7733
IL	Cameron CDP	place	40.8875	-90.5164
IL	Campbell Hill village	place	37.9308	-89.5514
IL	Campbell's Island CDP	place	41.5404	-90.4303
IL	Camp Point village	place	40.0364	-91.0641
IL	Campton Hills village	place	41.9502	-88.4170
IL	Campus village	place	41.0246	-88.3073
IL	Candlewick Lake CDP	place	42.3511	-88.8704
IL	Canton city	place	40.5639	-90.0366
IL	Cantrall village	place	39.9353	-89.6788
IL	Capron village	place	42.3988	-88.7387
IL	Carbon Cliff village	place	41.4981	-90.3917
IL	Carbondale city	place	37.7221	-89.2237
IL	Carbon Hill village	place	41.2969	-88.2999
IL	Carlinville city	place	39.2775	-89.8761
IL	Carlock village	place	40.5836	-89.1288
IL	Carlyle city	place	38.6223	-89.3754
IL	Carman CDP	place	40.7362	-91.0617
IL	Carmi city	place	38.0862	-88.1721
IL	Carol Stream village	place	41.9203	-88.1332
IL	Carpentersville village	place	42.1227	-88.2939
IL	Carrier Mills village	place	37.6886	-88.6290
IL	Carrollton city	place	39.2945	-90.4069
IL	Carterville city	place	37.7628	-89.0845
IL	Carthage city	place	40.4143	-91.1281
IL	Cary village	place	42.2121	-88.2496
IL	Casey city	place	39.3054	-87.9853
IL	Caseyville village	place	38.6290	-90.0345
IL	Catlin village	place	40.0680	-87.7084
IL	Cave-In-Rock village	place	37.4710	-88.1658
IL	Cedar Point village	place	41.2651	-89.1260
IL	Cedarville village	place	42.3757	-89.6363
IL	Central City village	place	38.5485	-89.1283
IL	Centralia city	place	38.5221	-89.1235
IL	Cerro Gordo village	place	39.8892	-88.7345
IL	Chadwick village	place	42.0142	-89.8884
IL	Champaign city	place	40.1141	-88.2746
IL	Chandlerville village	place	40.0470	-90.1513
IL	Channahon village	place	41.4228	-88.2630
IL	Channel Lake CDP	place	42.4827	-88.1471
IL	Chapin village	place	39.7669	-90.4027
IL	Charleston city	place	39.4848	-88.1776
IL	Chatham village	place	39.6745	-89.6933
IL	Chatsworth town	place	40.7214	-88.2996
IL	Chebanse village	place	41.0003	-87.9111
IL	Chemung CDP	place	42.4162	-88.6642
IL	Chenoa city	place	40.7376	-88.7278
IL	Cherry village	place	41.4281	-89.2132
IL	Cherry Valley village	place	42.2352	-88.9751
IL	Chester city	place	37.9258	-89.8277
IL	Chesterfield village	place	39.2566	-90.0668
IL	Chestnut CDP	place	40.0537	-89.1871
IL	Chicago city	place	41.8370	-87.6849
IL	Chicago Heights city	place	41.5107	-87.6341
IL	Chicago Ridge village	place	41.7034	-87.7795
IL	Chillicothe city	place	40.9160	-89.5027
IL	Chrisman city	place	39.8044	-87.6749
IL	Christopher city	place	37.9710	-89.0530
IL	Cicero town	place	41.8445	-87.7593
IL	Cisco village	place	40.0116	-88.7254
IL	Cisne village	place	38.5139	-88.4371
IL	Cissna Park village	place	40.5670	-87.8922
IL	Claremont village	place	38.7176	-87.9729
IL	Clarendon Hills village	place	41.7984	-87.9572
IL	Clay City village	place	38.6858	-88.3486
IL	Clayton village	place	40.0306	-90.9580
IL	Cleveland village	place	41.5032	-90.3170
IL	Clifton village	place	40.9347	-87.9343
IL	Clinton city	place	40.1470	-88.9630
IL	Coal City village	place	41.2789	-88.2801
IL	Coalton village	place	39.2841	-89.3029
IL	Coal Valley village	place	41.4384	-90.4394
IL	Coatsburg village	place	40.0325	-91.1604
IL	Cobden village	place	37.5333	-89.2544
IL	Coffeen city	place	39.0882	-89.3898
IL	Colchester city	place	40.4256	-90.7922
IL	Coleta village	place	41.9020	-89.7998
IL	Colfax village	place	40.5666	-88.6161
IL	Collinsville city	place	38.6757	-90.0058
IL	Colona city	place	41.4734	-90.3324
IL	Colp village	place	37.8073	-89.0785
IL	Columbia city	place	38.4581	-90.2160
IL	Columbus village	place	39.9865	-91.1450
IL	Como CDP	place	41.7665	-89.7653
IL	Compton village	place	41.6941	-89.0863
IL	Concord village	place	39.8156	-90.3704
IL	Congerville village	place	40.6167	-89.2048
IL	Cooksville village	place	40.5427	-88.7147
IL	Coral CDP	place	42.2180	-88.5662
IL	Cordova village	place	41.6770	-90.3207
IL	Cornell village	place	40.9920	-88.7299
IL	Cornland CDP	place	39.9376	-89.4016
IL	Cortland town	place	41.9372	-88.6893
IL	Coulterville village	place	38.1851	-89.6043
IL	Country Club Hills city	place	41.5635	-87.7254
IL	Countryside city	place	41.7742	-87.8752
IL	Cowden village	place	39.2492	-88.8594
IL	Coyne Center CDP	place	41.4006	-90.5627
IL	Crab Orchard CDP	place	37.7236	-88.8103
IL	Crainville village	place	37.7538	-89.0591
IL	Creal Springs city	place	37.6198	-88.8374
IL	Crescent City village	place	40.7717	-87.8566
IL	Crest Hill city	place	41.5744	-88.1133
IL	Creston village	place	41.9336	-88.9743
IL	Crestwood village	place	41.6456	-87.7401
IL	Crete village	place	41.4405	-87.6245
IL	Creve Coeur village	place	40.6382	-89.6017
IL	Crossville village	place	38.1626	-88.0644
IL	Crystal Lake city	place	42.2332	-88.3344
IL	Crystal Lawns CDP	place	41.5685	-88.1639
IL	Cuba city	place	40.4936	-90.1934
IL	Cullom village	place	40.8784	-88.2698
IL	Curran village	place	39.7420	-89.7784
IL	Custer Park CDP	place	41.2427	-88.1295
IL	Cutler village	place	38.0325	-89.5676
IL	Cypress village	place	37.3657	-89.0189
IL	Dahlgren village	place	38.1981	-88.6847
IL	Dakota village	place	42.3879	-89.5266
IL	Dallas City city	place	40.6353	-91.1643
IL	Dalton City village	place	39.7170	-88.8070
IL	Dalzell village	place	41.3565	-89.1734
IL	Damiansville village	place	38.5088	-89.6150
IL	Dana village	place	40.9565	-88.9500
IL	Danforth village	place	40.8220	-87.9778
IL	Danvers village	place	40.5300	-89.1751
IL	Danville city	place	40.1426	-87.6107
IL	Darien city	place	41.7457	-87.9815
IL	Darmstadt CDP	place	38.3187	-89.7292
IL	Davis village	place	42.4216	-89.4149
IL	Davis Junction village	place	42.1146	-89.0903
IL	Dawson village	place	39.8530	-89.4619
IL	Dayton CDP	place	41.3915	-88.7992
IL	Decatur city	place	39.8560	-88.9337
IL	Deer Creek village	place	40.6295	-89.3317
IL	Deerfield village	place	42.1661	-87.8525
IL	Deer Grove village	place	41.6097	-89.6866
IL	Deer Park village	place	42.1663	-88.0862
IL	DeKalb city	place	41.9282	-88.7476
IL	De Land village	place	40.1218	-88.6435
IL	Delavan city	place	40.3710	-89.5461
IL	De Pue village	place	41.3296	-89.3037
IL	De Soto village	place	37.8157	-89.2270
